ENGLISH	QUENYA
But seeing that, the Pharisees were saying to his disciples: “How is that your teacher eats with the tax collectors and sinners?	Mal cénala ta, i Farisar quétaner hildoryannar: “Manen ná i peantarelda mate as tungwemóli ar úcarindoli?”
When the Jews saw the crowds, they were filled with envy, and with blasphemy they spoke against the things said by Paul.	Íre i Yúrar cenner i şangar, anelte quátine hrucennen, ar naiquetiénen quentelte ana i nati quétine lo Paulo.
These people are grumbling, speaking evil about their fate, walking in their own desires, and their mouths speak big words; with honey on their tongue they speak to others for their own gain.	Queni sine nar nurrula, quétala ulco pa umbartalta, vantala vére íreltassen, ar antoltar quetir hoe quettali; arwe lisso lambaltasse carpalte exennar véra ñételtan.
may their eyes be made dark for them to fail to see, and always make their back bent!”	nai hendultat oluvat morne loitieltan cene, ar illume cara pontelta cúna!”
But on the day when Lot went out from Sodom, fire and brimstone fell from heaven and destroyed them all.	Mal i auresse yasse Lot ettúle Soromello, náre ar ussar lantaner menello ar nancarne te illi.
Therefore do not be unintelligent, but perceive what the Lord's will is.	Etta áva na úhande, mal á tunta mana i Heruo indóme ná.
and if a woman, after divorsing her husband, gets married to another, she commits adultery.”	ar qui nís, apa lehtie inse veruryallo, verya exenna, caris vestaracie.”
But that he did not say of self, but because he was the chief priest, he spoke as a prophet that Jesus was destined to die for the nation,	Mal ta uas quente immonen, mal pan anes i héra airimo, quentes ve Erutercáno i náne Yésus martyaina qualien i nóren,
Then Paul said: “I a Jewish man, born in Tarsus in Cilicia, a city not obscure. But I ask of you: Allow me to speak to the people!”	Tá Paulo quente: “Inye Yúra nér, nóna mi Tarsus Ciliciasse, osto lá nulla. Mal arcan lyello: Ánin lave quete i lienna!”
After they came there and gathered the congregation, they told them about all the things that God had done through them , and that he had opened to the non-Jews the door of faith.	Apa túlette tar ar comyanet i ocombe, nyarnette pa ilye i nati yar Eru carnelyane ter tú, ar in aláties i Úyúrain i fenna saviéva.
On the first day of the week they went very early to the tomb, bearing the spices prepared by them.	I minya auresse i otsolasse lendelte ita arinyave i noirinna, cólala i tyávelassi manwaine lo te.
What do you want? Am I to come to you bringing a rod, or bringing love and a gentle spirit?	Mana merilde? Ma tuluvan lenna talala vandil, hya talala melme ar moica faire?
And after he said these things, while they were watching, he was being lifted up, and a cloud hid him from their eyes .	Ar apa quentes nati sine, lan tíranelte, anes ortaina, ar lumbo se-nurtane hendultalto.
Voice of one who is calling in the wilderness: You prepare the Lord's way! Make his paths straight!	Óma queno ye yáma i ravandasse: Alde manwa i Héruo malle! Cara tieryar tére!
Then he opened their mind, allowing them to understand the scriptures,	Tá pantanes sámalta, lávala tien hanya i Tehteler,
since the witness of the Christ has been made firm among you.	pan i Hristo vettie anaie carna tanca mici le.
But the chief priests stirred up the crowd to ask that he would free to them Barabbas in the place .	Mal i hére airimor valtaner i şanga arcien i leryumnes tien Varavas mí men.
And taking a cup he said grace and gave it to them, and all among them drank from it.	Ar mápala yulma quentes hantale ar antane sa tien, ar illi mici te suncer sallo.
They shook the dust from their feet and went to Iconium.	Pallette i asto taluttalto ar lendet Iconiumenna.
And Herodias' daughter came herself and danced and pleased Herod and the people at the table with him. The king said to the maiden: “Ask of me anything that you want, and I shall give it to you.”	Ar selyerya Herolias túle immo ar liltane ar fastane Herol ar i queni ara i sarno óse. I aran quente i vendenna: “Cana nillo aiqua ya meritye, ar antuvanyes tyen.”
For «who wants to love life and see good days, may he keep his tongue from evil and his lips from speaking a lie,	An «ye mere mele coivie ar cene máre aureli, nai hepuvas lambarya ulcullo ar péryat quetiello huru,
And they took him and killed him, and they threw him out of the garden.	Ar nampeltes ar nacanter se, ar hanteltes et i tarwallo.
And they went into Capernaum. And as soon as the day of rest came, he went into the synagogue and taught.	Ar lendelte mir Capernaum. Ar ve rongo ve i sendare túle, lendes mir i yomencoa ar peantane.
And after looking from person to person among who sat around him in a circle, he said: “Behold my mother and my brothers!	Ar apa yétie quenello quenenna imíca i hamner os se rindesse, quentes: “Ela amillinya ar hánonyar!
Therefore, on the following day, Agrippa and Bernice came with great glory and went into the audience chamber with army chiefs and some prominent men from the city, and when Festus commanded, Paul was brought.	Etta, i hilyala auresse, Árippa yo Vernice túlet mi túra alcar ar lendet mir i şambe veliéva as hosseturcoli ar minde nelli i ostollo, ar íre Festo canne, Paulo náne talana.
Jesus said to him: “Rise, take up your bed and walk!”	Yésus quente senna: “Á orta, á mapa amba caimalya ar á vanta!”
The beast that you saw was, but is not, and yet it shall rise out of the abyss and go away into destruction. Those who dwell on earth, whose names are not written in the Book of Life from the foundation of the world, will be filled with wonder when they see how the beast was, but is not, and yet shall come again.	I hravan ye cennel enge, mal ea lá, ananta ortuvas et i undumello ar menuva oa mir nancarie. I marir cemende, ion essi uar técine i Parmasse Coiviéva tulciello i mardeva, nauvar quátine elmendanen íre cenilte manen i hravan enge, mal ea lá, ananta entuluva.
 who bears witness about these things says: “Yes, I shall come soon!” Amen! Come, O Lord Jesus!	Ye vetta pa sine nati quete: “Ná, tuluvan ron!” Násie! Tula, a Heru Yésus!
I put upon you the order before God and Christ Jesus, who will judge the living and the dead, and by his apparance and by his kingdom:	Panyan lyesse i canwa epe Eru ar Hristo Yésus, ye namuva i coirear ar i qualinar, ar ilceryanen ar aranieryanen:
Now the men that had him in custody behaved towards with with scorn, striking him.	Sí i neri i sámer se mandosse lenganer senna yaiwenen, pétala se.
And when he had twelve years, they went according to the habit of the festival	Ar íre sámes loar yunque, lendelte ama i aşaro haimenen
Pray that it will not happen in winter,	Hyama i uas martuva hrívesse,
But concerning the resurrection of the dead, did you not read what was said to you by God, when he said:	Mal pa i enortie qualinaron, ma ualte hentane ya náne quétina lenna lo Eru, íre quentes:
But numerous ones among that heard the word believed. And the number of the men rose as far as five thousands.	Mal rimbali imíca i hlasser i quetta sáver. Ar i nóte i nerion oronte tenna húmi lempe.
And on his cloak, on his thigh, he has a name written: King of Kings and Lord of Lords.	Ar collaryasse, tiucoryasse, samis esse técina: Aran Aranion ar Heru Heruion.
to make your heart firm, without spot in holiness before our God and our Father at the return of our Lord, Jesus, with all his holy ones. Amen!	carien endalda tulca, pen motto airesse epe Ainolva ar Atarelva mí entulesse Herulvo, Yésus, as ilye airiryar. Násie!
I fear that in this or that manner I have worked for nothing among you.	Rucin i mi sina hya tana lé omólien muntan mici le.
when also God witnessed by means of signs and wonders and mighty doings and by distributions of holy spirit, as his will was.	íre yando Eru vettane tanwalínen ar elmendalínen ar taure carielínen ar etsatielínen aire feava, ve indómerya náne.
For by the grace given me I tell everyone among you: Do not think about yourself as higher than what it is necessary for you to think, but think in a manner giving health of mind, everyone as God has given him a measure of faith.	An i Erulissenen antana nin nyarin ilquenen mici le: Áva sana pa imle ve tára lá ya mauya lyen sana, mal á sana mi lé antala mále sámo, ilquen ve Eru sen-ánie lesta saviéva.
and: They will carry you on their hands, to stop you from striking your foot against stone.”	ar: Coluvalte lye máltatse, pustien lye petiello talelya sarnenna.”
He said to them: “Throw the net at the right of the boat and you will find some fishes!” So they threw it, and then they could not draw it up for the number of fishes.	Quentes téna: “Hata i rembe i foryasse i lunteo ar hiruvalde lingwili!” Sie hanteltes, ar tá ualte polde tucitas amba i nótenen lingwilíva.
And in his teaching he said: “Watch yourselves about the scribes that want to walk in long cloaks and want to be greeted in the market-places	Ar peantieryasse quentes: “Tira inde pa i parmangolmor i merir vanta ande collassen ar merir náve suilaine i mancanómessen
and there will be earthquakes, and in place after place pestilences and famines, and will be terrible things seen, and from heaven great signs.	ar euvar cempaliéli, ar mi nóme apa nóme quolúviéli ar saiceléli, ar euvar rúcime natali cénine, ar menello túre tanwali.
For anyone who wants to save his life, to him it will be lost, but anyone whose life is lost for my good or for the good of the gospel, shall save it.	An aiquen ye mere rehta cuilerya, sen nauvas vanwa, mal aiquen yeo cuile ná vanwa márienyan hya márien i evandilyono, rehtuva sa.
who will not receive a hundred added measures in this age, houses and brothers and sisters and mothers and children and fields, with persecutions – and in the coming age eternal life.	ye ua camuva napánine lestar tuxa mi randa sina, coar ar hánor ar néşar ar amilli ar híni ar restar, as roitier – ar mí túlala randa oira coivie.
I do not have reason for thanksgiving greater than this: that I hear that my children walk in the truth.	Uan same casta hantalen túra lá si: i hlarin i hínanyar vantar i nanwiesse.
Thus the disciple, leaning towards Jesus’ chest, said to him: “Lord, who is he?”	Sie i hildo, talta Yésuo ambostenna, quente senna: “Heru, man náse?”
